,route_name,from_stop_name,to_stop_name,total_passenger,total_amount,direction,from_stop_no,from_lat,from_long,to_lat,to_long,to_stop_no
277,7006,waghbil,majiwada,23,115,up,41,19.252563,72.972696,19.215632,72.97819,50
278,7006,western hotel laxmi baug,majiwada,9,180,up,21,19.27639,72.888952,19.215632,72.97819,50
279,7006,anand nagar,manpada,46,230,up,37,19.264687,72.967836,19.235236,72.976318,46
280,7006,bhayandar pada,manpada,21,210,up,30,19.283685,72.952358,19.235236,72.976318,46
281,7006,borivali station east,manpada,53,1060,up,5,19.227846,72.857949,19.235236,72.976318,46
282,7006,cadbury junction thane,manpada,79,395,down,53,19.203952,72.968584,19.235236,72.976318,46
283,7006,chena bridge,manpada,2,30,up,25,19.275712,72.916131,19.235236,72.976318,46
284,7006,dnyansadhana college kopari,manpada,10,100,down,57,19.184195,72.96517,19.235236,72.976318,46
285,7006,gaimukh,manpada,1,10,up,28,19.2854,72.936384,19.235236,72.976318,46
286,7006,gartan pada,manpada,18,360,up,13,19.252261,72.867912,19.235236,72.976318,46
287,7006,ghodbunder village junction,manpada,3,45,up,22,19.286953,72.893875,19.235236,72.976318,46
288,7006,golden chemicals,manpada,11,220,up,15,19.263041,72.873794,19.235236,72.976318,46
289,7006,kajupada,manpada,2,20,up,26,19.279093,72.922685,19.235236,72.976318,46
290,7006,kapur bawdi,manpada,6,30,down,49,19.221197,72.977952,19.235236,72.976318,46
291,7006,louis wadi,manpada,127,635,down,55,19.195812,72.962565,19.235236,72.976318,46
292,7006,magathane depot,manpada,45,900,up,0,19.221336,72.866122,19.235236,72.976318,46
293,7006,majiwada,manpada,17,85,down,50,19.215632,72.97819,19.235236,72.976318,46
294,7006,marathon chowk teen hath naka,manpada,67,670,down,56,19.187546,72.964029,19.235236,72.976318,46
295,7006,nency colony,manpada,6,120,up,9,19.237912,72.863431,19.235236,72.976318,46
296,7006,omkareshwar mandir,manpada,11,220,up,7,19.231425,72.862322,19.235236,72.976318,46
297,7006,ovale village,manpada,90,450,up,32,19.276025,72.959046,19.235236,72.976318,46
298,7006,patli pada,manpada,8,40,up,43,19.246131,72.975986,19.235236,72.976318,46
299,7006,thane station east,manpada,112,1120,down,61,19.18517,72.97561,19.235236,72.976318,46
300,7006,transport corporation,manpada,1,20,up,18,19.269584,72.878662,19.235236,72.976318,46
301,7006,versova bridge,manpada,20,300,up,24,19.284969,72.904808,19.235236,72.976318,46
302,7006,waghbil,manpada,13,65,up,41,19.252563,72.972696,19.235236,72.976318,46
303,7006,western hotel laxmi baug,manpada,4,80,up,21,19.27639,72.888952,19.235236,72.976318,46
304,7006,anand nagar,marathon chowk teen hath naka,45,450,up,37,19.264687,72.967836,19.187546,72.964029,56
305,7006,bhayandar pada,marathon chowk teen hath naka,6,90,up,30,19.283685,72.952358,19.187546,72.964029,56
306,7006,borivali station east,marathon chowk teen hath naka,17,340,up,5,19.227846,72.857949,19.187546,72.964029,56
307,7006,cadbury junction thane,marathon chowk teen hath naka,23,115,up,53,19.203952,72.968584,19.187546,72.964029,56
308,7006,chena bridge,marathon chowk teen hath naka,1,20,up,25,19.275712,72.916131,19.187546,72.964029,56
309,7006,gartan pada,marathon chowk teen hath naka,7,140,up,13,19.252261,72.867912,19.187546,72.964029,56
310,7006,golden chemicals,marathon chowk teen hath naka,10,200,up,15,19.263041,72.873794,19.187546,72.964029,56
311,7006,kapur bawdi,marathon chowk teen hath naka,30,150,up,49,19.221197,72.977952,19.187546,72.964029,56
312,7006,louis wadi,marathon chowk teen hath naka,1,5,up,55,19.195812,72.962565,19.187546,72.964029,56
313,7006,magathane depot,marathon chowk teen hath naka,12,240,up,0,19.221336,72.866122,19.187546,72.964029,56
314,7006,majiwada,marathon chowk teen hath naka,94,470,up,50,19.215632,72.97819,19.187546,72.964029,56
315,7006,manpada,marathon chowk teen hath naka,43,430,up,46,19.235236,72.976318,19.187546,72.964029,56
316,7006,nency colony,marathon chowk teen hath naka,2,40,up,9,19.237912,72.863431,19.187546,72.964029,56
317,7006,omkareshwar mandir,marathon chowk teen hath naka,6,120,up,7,19.231425,72.862322,19.187546,72.964029,56
318,7006,ovale village,marathon chowk teen hath naka,40,600,up,32,19.276025,72.959046,19.187546,72.964029,56
319,7006,patli pada,marathon chowk teen hath naka,18,180,up,43,19.246131,72.975986,19.187546,72.964029,56
320,7006,thane station east,marathon chowk teen hath naka,24,120,down,61,19.18517,72.97561,19.187546,72.964029,56
321,7006,versova bridge,marathon chowk teen hath naka,13,260,up,24,19.284969,72.904808,19.187546,72.964029,56
322,7006,waghbil,marathon chowk teen hath naka,20,200,up,41,19.252563,72.972696,19.187546,72.964029,56
323,7006,western hotel laxmi baug,marathon chowk teen hath naka,3,60,up,21,19.27639,72.888952,19.187546,72.964029,56
324,7006,anand nagar,nency colony,6,120,down,37,19.264687,72.967836,19.237912,72.863431,9
325,7006,bhayandar pada,nency colony,1,15,down,30,19.283685,72.952358,19.237912,72.863431,9
326,7006,borivali station east,nency colony,1,5,up,5,19.227846,72.857949,19.237912,72.863431,9
327,7006,cadbury junction thane,nency colony,3,60,down,53,19.203952,72.968584,19.237912,72.863431,9
328,7006,chena bridge,nency colony,1,10,down,25,19.275712,72.916131,19.237912,72.863431,9
329,7006,dnyansadhana college kopari,nency colony,1,20,down,57,19.184195,72.96517,19.237912,72.863431,9
330,7006,ghodbunder village junction,nency colony,3,30,down,22,19.286953,72.893875,19.237912,72.863431,9
331,7006,golden chemicals,nency colony,5,25,down,15,19.263041,72.873794,19.237912,72.863431,9
332,7006,kajupada,nency colony,3,45,down,26,19.279093,72.922685,19.237912,72.863431,9
333,7006,kapur bawdi,nency colony,1,20,down,49,19.221197,72.977952,19.237912,72.863431,9
334,7006,louis wadi,nency colony,3,60,down,55,19.195812,72.962565,19.237912,72.863431,9
335,7006,magathane depot,nency colony,2,10,up,0,19.221336,72.866122,19.237912,72.863431,9
336,7006,manpada,nency colony,3,60,down,46,19.235236,72.976318,19.237912,72.863431,9
337,7006,marathon chowk teen hath naka,nency colony,6,120,down,56,19.187546,72.964029,19.237912,72.863431,9
338,7006,ovale village,nency colony,3,60,down,32,19.276025,72.959046,19.237912,72.863431,9
339,7006,patli pada,nency colony,4,80,down,43,19.246131,72.975986,19.237912,72.863431,9
340,7006,thane station east,nency colony,9,180,down,61,19.18517,72.97561,19.237912,72.863431,9
341,7006,transport corporation,nency colony,32,160.06,down,18,19.269584,72.878662,19.237912,72.863431,9
342,7006,versova bridge,nency colony,6,60,down,24,19.284969,72.904808,19.237912,72.863431,9
343,7006,waghbil,nency colony,4,80,down,41,19.252563,72.972696,19.237912,72.863431,9
344,7006,western hotel laxmi baug,nency colony,44,220,down,21,19.27639,72.888952,19.237912,72.863431,9
345,7006,anand nagar,omkareshwar mandir,5,100,down,37,19.264687,72.967836,19.231425,72.862322,7
346,7006,bhayandar pada,omkareshwar mandir,6,90,down,30,19.283685,72.952358,19.231425,72.862322,7
347,7006,cadbury junction thane,omkareshwar mandir,4,80,down,53,19.203952,72.968584,19.231425,72.862322,7
348,7006,chena bridge,omkareshwar mandir,6,60,down,25,19.275712,72.916131,19.231425,72.862322,7
349,7006,gaimukh,omkareshwar mandir,3,45,down,28,19.2854,72.936384,19.231425,72.862322,7
350,7006,gartan pada,omkareshwar mandir,1,5,down,13,19.252261,72.867912,19.231425,72.862322,7
351,7006,ghodbunder village junction,omkareshwar mandir,1,10,down,22,19.286953,72.893875,19.231425,72.862322,7
352,7006,golden chemicals,omkareshwar mandir,9,45,down,15,19.263041,72.873794,19.231425,72.862322,7
353,7006,jain mandir versova,omkareshwar mandir,1,10,down,23,19.285383,72.899832,19.231425,72.862322,7
354,7006,kapur bawdi,omkareshwar mandir,3,60,down,49,19.221197,72.977952,19.231425,72.862322,7
355,7006,louis wadi,omkareshwar mandir,4,80,down,55,19.195812,72.962565,19.231425,72.862322,7
356,7006,magathane depot,omkareshwar mandir,31,155,up,0,19.221336,72.866122,19.231425,72.862322,7
357,7006,manpada,omkareshwar mandir,7,140,down,46,19.235236,72.976318,19.231425,72.862322,7
358,7006,marathon chowk teen hath naka,omkareshwar mandir,3,60,down,56,19.187546,72.964029,19.231425,72.862322,7
359,7006,ovale village,omkareshwar mandir,8,160,down,32,19.276025,72.959046,19.231425,72.862322,7
360,7006,patli pada,omkareshwar mandir,2,40,down,43,19.246131,72.975986,19.231425,72.862322,7
361,7006,thane station east,omkareshwar mandir,5,100,down,61,19.18517,72.97561,19.231425,72.862322,7
362,7006,transport corporation,omkareshwar mandir,16,80,down,18,19.269584,72.878662,19.231425,72.862322,7
363,7006,versova bridge,omkareshwar mandir,5,50,down,24,19.284969,72.904808,19.231425,72.862322,7
364,7006,waghbil,omkareshwar mandir,12,240,down,41,19.252563,72.972696,19.231425,72.862322,7
365,7006,western hotel laxmi baug,omkareshwar mandir,6,60,down,21,19.27639,72.888952,19.231425,72.862322,7
366,7006,anand nagar,ovale village,3,15,down,37,19.264687,72.967836,19.276025,72.959046,32
367,7006,borivali station east,ovale village,33,660,up,5,19.227846,72.857949,19.276025,72.959046,32
368,7006,cadbury junction thane,ovale village,53,530,down,53,19.203952,72.968584,19.276025,72.959046,32
369,7006,dnyansadhana college kopari,ovale village,2,30,down,57,19.184195,72.96517,19.276025,72.959046,32
370,7006,gaimukh,ovale village,2,10,up,28,19.2854,72.936384,19.276025,72.959046,32
371,7006,gartan pada,ovale village,10,150,up,13,19.252261,72.867912,19.276025,72.959046,32
372,7006,golden chemicals,ovale village,5,75,up,15,19.263041,72.873794,19.276025,72.959046,32
373,7006,kajupada,ovale village,4,40,up,26,19.279093,72.922685,19.276025,72.959046,32
374,7006,kapur bawdi,ovale village,24,240,down,49,19.221197,72.977952,19.276025,72.959046,32
375,7006,louis wadi,ovale village,61,610,down,55,19.195812,72.962565,19.276025,72.959046,32
376,7006,magathane depot,ovale village,6,120,up,0,19.221336,72.866122,19.276025,72.959046,32
377,7006,majiwada,ovale village,20,200,down,50,19.215632,72.97819,19.276025,72.959046,32
378,7006,manpada,ovale village,54,270,down,46,19.235236,72.976318,19.276025,72.959046,32
379,7006,marathon chowk teen hath naka,ovale village,23,345,down,56,19.187546,72.964029,19.276025,72.959046,32
380,7006,nency colony,ovale village,2,40,up,9,19.237912,72.863431,19.276025,72.959046,32
381,7006,omkareshwar mandir,ovale village,6,120,up,7,19.231425,72.862322,19.276025,72.959046,32
382,7006,patli pada,ovale village,32,160,down,43,19.246131,72.975986,19.276025,72.959046,32
383,7006,thane station east,ovale village,90,1350,down,61,19.18517,72.97561,19.276025,72.959046,32
384,7006,versova bridge,ovale village,10,100,up,24,19.284969,72.904808,19.276025,72.959046,32
385,7006,waghbil,ovale village,23,115,down,41,19.252563,72.972696,19.276025,72.959046,32
386,7006,western hotel laxmi baug,ovale village,3,45,up,21,19.27639,72.888952,19.276025,72.959046,32
387,7006,anand nagar,patli pada,11,55,up,37,19.264687,72.967836,19.246131,72.975986,43
388,7006,bhayandar pada,patli pada,28,140,up,30,19.283685,72.952358,19.246131,72.975986,43
389,7006,borivali station east,patli pada,40,800,up,5,19.227846,72.857949,19.246131,72.975986,43
390,7006,cadbury junction thane,patli pada,27,135,down,53,19.203952,72.968584,19.246131,72.975986,43
391,7006,chena bridge,patli pada,6,60,up,25,19.275712,72.916131,19.246131,72.975986,43
392,7006,dnyansadhana college kopari,patli pada,4,40,down,57,19.184195,72.96517,19.246131,72.975986,43
393,7006,gaimukh,patli pada,3,30,up,28,19.2854,72.936384,19.246131,72.975986,43
394,7006,gartan pada,patli pada,13,260,up,13,19.252261,72.867912,19.246131,72.975986,43
395,7006,ghodbunder village junction,patli pada,1,15,up,22,19.286953,72.893875,19.246131,72.975986,43
396,7006,golden chemicals,patli pada,8,160,up,15,19.263041,72.873794,19.246131,72.975986,43
397,7006,kajupada,patli pada,4,40,up,26,19.279093,72.922685,19.246131,72.975986,43
398,7006,kapur bawdi,patli pada,7,35,down,49,19.221197,72.977952,19.246131,72.975986,43
399,7006,louis wadi,patli pada,25,250,down,55,19.195812,72.962565,19.246131,72.975986,43
400,7006,magathane depot,patli pada,39,780,up,0,19.221336,72.866122,19.246131,72.975986,43
401,7006,majiwada,patli pada,21,105,down,50,19.215632,72.97819,19.246131,72.975986,43
402,7006,manpada,patli pada,6,30,down,46,19.235236,72.976318,19.246131,72.975986,43
403,7006,marathon chowk teen hath naka,patli pada,24,240,down,56,19.187546,72.964029,19.246131,72.975986,43
404,7006,nency colony,patli pada,2,40,up,9,19.237912,72.863431,19.246131,72.975986,43
405,7006,omkareshwar mandir,patli pada,17,340,up,7,19.231425,72.862322,19.246131,72.975986,43
406,7006,ovale village,patli pada,29,145,up,32,19.276025,72.959046,19.246131,72.975986,43
407,7006,thane station east,patli pada,103,1030,down,61,19.18517,72.97561,19.246131,72.975986,43
408,7006,versova bridge,patli pada,5,75,up,24,19.284969,72.904808,19.246131,72.975986,43
409,7006,waghbil,patli pada,4,20,up,41,19.252563,72.972696,19.246131,72.975986,43
410,7006,western hotel laxmi baug,patli pada,6,90,up,21,19.27639,72.888952,19.246131,72.975986,43
411,7006,anand nagar,thane station east,29,435,up,37,19.264687,72.967836,19.18517,72.97561,61
412,7006,bhayandar pada,thane station east,38,570,up,30,19.283685,72.952358,19.18517,72.97561,61
413,7006,borivali station east,thane station east,214,4280,up,5,19.227846,72.857949,19.18517,72.97561,61
414,7006,cadbury junction thane,thane station east,224,1120,up,53,19.203952,72.968584,19.18517,72.97561,61
415,7006,chena bridge,thane station east,6,120,up,25,19.275712,72.916131,19.18517,72.97561,61
416,7006,gaimukh,thane station east,3,60,up,28,19.2854,72.936384,19.18517,72.97561,61
417,7006,gartan pada,thane station east,63,1260.44,up,13,19.252261,72.867912,19.18517,72.97561,61
418,7006,ghodbunder village junction,thane station east,5,100,up,22,19.286953,72.893875,19.18517,72.97561,61
419,7006,golden chemicals,thane station east,58,1160,up,15,19.263041,72.873794,19.18517,72.97561,61
420,7006,jain mandir versova,thane station east,1,20,up,23,19.285383,72.899832,19.18517,72.97561,61
421,7006,kajupada,thane station east,2,40,up,26,19.279093,72.922685,19.18517,72.97561,61
422,7006,kapur bawdi,thane station east,17,170,up,49,19.221197,72.977952,19.18517,72.97561,61
423,7006,louis wadi,thane station east,42,210,up,55,19.195812,72.962565,19.18517,72.97561,61
424,7006,magathane depot,thane station east,252,5040.22,up,0,19.221336,72.866122,19.18517,72.97561,61
425,7006,majiwada,thane station east,94,940,up,50,19.215632,72.97819,19.18517,72.97561,61
426,7006,manpada,thane station east,87,870,up,46,19.235236,72.976318,19.18517,72.97561,61
427,7006,marathon chowk teen hath naka,thane station east,58,290,up,56,19.187546,72.964029,19.18517,72.97561,61
428,7006,nency colony,thane station east,17,340,up,9,19.237912,72.863431,19.18517,72.97561,61
429,7006,omkareshwar mandir,thane station east,31,620,up,7,19.231425,72.862322,19.18517,72.97561,61
430,7006,ovale village,thane station east,74,1110,up,32,19.276025,72.959046,19.18517,72.97561,61
431,7006,patli pada,thane station east,49,490,up,43,19.246131,72.975986,19.18517,72.97561,61
432,7006,transport corporation,thane station east,8,160,up,18,19.269584,72.878662,19.18517,72.97561,61
433,7006,versova bridge,thane station east,55,1100,up,24,19.284969,72.904808,19.18517,72.97561,61
434,7006,waghbil,thane station east,23,230,up,41,19.252563,72.972696,19.18517,72.97561,61
435,7006,western hotel laxmi baug,thane station east,31,620,up,21,19.27639,72.888952,19.18517,72.97561,61
436,7006,anand nagar,transport corporation,3,45,down,37,19.264687,72.967836,19.269584,72.878662,18
437,7006,bhayandar pada,transport corporation,1,15,down,30,19.283685,72.952358,19.269584,72.878662,18
438,7006,borivali station east,transport corporation,91,455,up,5,19.227846,72.857949,19.269584,72.878662,18
439,7006,cadbury junction thane,transport corporation,1,20,down,53,19.203952,72.968584,19.269584,72.878662,18
440,7006,chena bridge,transport corporation,1,10,down,25,19.275712,72.916131,19.269584,72.878662,18
441,7006,dnyansadhana college kopari,transport corporation,1,20,down,57,19.184195,72.96517,19.269584,72.878662,18
442,7006,gartan pada,transport corporation,15,75.06,up,13,19.252261,72.867912,19.269584,72.878662,18
443,7006,golden chemicals,transport corporation,3,15,up,15,19.263041,72.873794,19.269584,72.878662,18
444,7006,jain mandir versova,transport corporation,1,5,down,23,19.285383,72.899832,19.269584,72.878662,18
445,7006,kajupada,transport corporation,1,10,down,26,19.279093,72.922685,19.269584,72.878662,18
446,7006,louis wadi,transport corporation,1,20,down,55,19.195812,72.962565,19.269584,72.878662,18
447,7006,magathane depot,transport corporation,16,160,up,0,19.221336,72.866122,19.269584,72.878662,18
448,7006,majiwada,transport corporation,3,60,down,50,19.215632,72.97819,19.269584,72.878662,18
449,7006,marathon chowk teen hath naka,transport corporation,1,20,down,56,19.187546,72.964029,19.269584,72.878662,18
450,7006,nency colony,transport corporation,10,50,up,9,19.237912,72.863431,19.269584,72.878662,18
451,7006,omkareshwar mandir,transport corporation,4,20,up,7,19.231425,72.862322,19.269584,72.878662,18
452,7006,ovale village,transport corporation,1,15,down,32,19.276025,72.959046,19.269584,72.878662,18
453,7006,patli pada,transport corporation,1,20,down,43,19.246131,72.975986,19.269584,72.878662,18
454,7006,thane station east,transport corporation,6,120,down,61,19.18517,72.97561,19.269584,72.878662,18
455,7006,versova bridge,transport corporation,1,5,down,24,19.284969,72.904808,19.269584,72.878662,18
456,7006,waghbil,transport corporation,4,60.16,down,41,19.252563,72.972696,19.269584,72.878662,18
457,7006,western hotel laxmi baug,transport corporation,1,5,down,21,19.27639,72.888952,19.269584,72.878662,18
458,7006,anand nagar,versova bridge,19,190,down,37,19.264687,72.967836,19.284969,72.904808,24
459,7006,bhayandar pada,versova bridge,2,20,down,30,19.283685,72.952358,19.284969,72.904808,24
460,7006,borivali station east,versova bridge,68,680,up,5,19.227846,72.857949,19.284969,72.904808,24
461,7006,cadbury junction thane,versova bridge,16,320,down,53,19.203952,72.968584,19.284969,72.904808,24
462,7006,chena bridge,versova bridge,1,5,down,25,19.275712,72.916131,19.284969,72.904808,24
463,7006,gaimukh,versova bridge,6,30,down,28,19.2854,72.936384,19.284969,72.904808,24
464,7006,gartan pada,versova bridge,24,240,up,13,19.252261,72.867912,19.284969,72.904808,24
465,7006,golden chemicals,versova bridge,16,80,up,15,19.263041,72.873794,19.284969,72.904808,24
466,7006,kajupada,versova bridge,1,5,down,26,19.279093,72.922685,19.284969,72.904808,24
467,7006,kapur bawdi,versova bridge,11,165,down,49,19.221197,72.977952,19.284969,72.904808,24
468,7006,louis wadi,versova bridge,10,200,down,55,19.195812,72.962565,19.284969,72.904808,24
469,7006,magathane depot,versova bridge,8,120,up,0,19.221336,72.866122,19.284969,72.904808,24
470,7006,majiwada,versova bridge,4,80,down,50,19.215632,72.97819,19.284969,72.904808,24
471,7006,manpada,versova bridge,8,120,down,46,19.235236,72.976318,19.284969,72.904808,24
472,7006,marathon chowk teen hath naka,versova bridge,8,160,down,56,19.187546,72.964029,19.284969,72.904808,24
473,7006,nency colony,versova bridge,7,70,up,9,19.237912,72.863431,19.284969,72.904808,24
474,7006,omkareshwar mandir,versova bridge,23,230,up,7,19.231425,72.862322,19.284969,72.904808,24
475,7006,ovale village,versova bridge,12,120,down,32,19.276025,72.959046,19.284969,72.904808,24
476,7006,patli pada,versova bridge,7,105,down,43,19.246131,72.975986,19.284969,72.904808,24
477,7006,thane station east,versova bridge,25,500,down,61,19.18517,72.97561,19.284969,72.904808,24
478,7006,transport corporation,versova bridge,3,15,up,18,19.269584,72.878662,19.284969,72.904808,24
479,7006,waghbil,versova bridge,4,60,down,41,19.252563,72.972696,19.284969,72.904808,24
480,7006,western hotel laxmi baug,versova bridge,1,5,up,21,19.27639,72.888952,19.284969,72.904808,24
481,7006,anand nagar,waghbil,1,5,up,37,19.264687,72.967836,19.252563,72.972696,41
482,7006,bhayandar pada,waghbil,11,55,up,30,19.283685,72.952358,19.252563,72.972696,41
483,7006,borivali station east,waghbil,44,880,up,5,19.227846,72.857949,19.252563,72.972696,41
484,7006,cadbury junction thane,waghbil,22,220,down,53,19.203952,72.968584,19.252563,72.972696,41
485,7006,chena bridge,waghbil,3,30,up,25,19.275712,72.916131,19.252563,72.972696,41
486,7006,dnyansadhana college kopari,waghbil,4,40,down,57,19.184195,72.96517,19.252563,72.972696,41
487,7006,gaimukh,waghbil,4,40,up,28,19.2854,72.936384,19.252563,72.972696,41
488,7006,gartan pada,waghbil,6,120.22,up,13,19.252261,72.867912,19.252563,72.972696,41
489,7006,golden chemicals,waghbil,1,20,up,15,19.263041,72.873794,19.252563,72.972696,41
490,7006,jain mandir versova,waghbil,1,15,up,23,19.285383,72.899832,19.252563,72.972696,41
491,7006,kajupada,waghbil,3,30,up,26,19.279093,72.922685,19.252563,72.972696,41
492,7006,kapur bawdi,waghbil,15,75,down,49,19.221197,72.977952,19.252563,72.972696,41
493,7006,louis wadi,waghbil,20,200,down,55,19.195812,72.962565,19.252563,72.972696,41
494,7006,magathane depot,waghbil,22,440,up,0,19.221336,72.866122,19.252563,72.972696,41
495,7006,majiwada,waghbil,7,35,down,50,19.215632,72.97819,19.252563,72.972696,41
496,7006,manpada,waghbil,6,30,down,46,19.235236,72.976318,19.252563,72.972696,41
497,7006,marathon chowk teen hath naka,waghbil,24,240,down,56,19.187546,72.964029,19.252563,72.972696,41
498,7006,nency colony,waghbil,1,20,up,9,19.237912,72.863431,19.252563,72.972696,41
499,7006,omkareshwar mandir,waghbil,5,100,up,7,19.231425,72.862322,19.252563,72.972696,41
500,7006,ovale village,waghbil,36,180,up,32,19.276025,72.959046,19.252563,72.972696,41
501,7006,patli pada,waghbil,1,5,down,43,19.246131,72.975986,19.252563,72.972696,41
502,7006,thane station east,waghbil,56,560,down,61,19.18517,72.97561,19.252563,72.972696,41
503,7006,transport corporation,waghbil,3,45,up,18,19.269584,72.878662,19.252563,72.972696,41
504,7006,versova bridge,waghbil,6,90,up,24,19.284969,72.904808,19.252563,72.972696,41
505,7006,western hotel laxmi baug,waghbil,1,15,up,21,19.27639,72.888952,19.252563,72.972696,41
506,7006,anand nagar,western hotel laxmi baug,3,45,down,37,19.264687,72.967836,19.27639,72.888952,21
507,7006,bhayandar pada,western hotel laxmi baug,1,10,down,30,19.283685,72.952358,19.27639,72.888952,21
508,7006,borivali station east,western hotel laxmi baug,33,330,up,5,19.227846,72.857949,19.27639,72.888952,21
509,7006,chena bridge,western hotel laxmi baug,1,5,down,25,19.275712,72.916131,19.27639,72.888952,21
510,7006,gaimukh,western hotel laxmi baug,1,10,down,28,19.2854,72.936384,19.27639,72.888952,21
511,7006,gartan pada,western hotel laxmi baug,58,290.12,up,13,19.252261,72.867912,19.27639,72.888952,21
512,7006,golden chemicals,western hotel laxmi baug,18,90,up,15,19.263041,72.873794,19.27639,72.888952,21
513,7006,kajupada,western hotel laxmi baug,4,40,down,26,19.279093,72.922685,19.27639,72.888952,21
514,7006,kapur bawdi,western hotel laxmi baug,2,40,down,49,19.221197,72.977952,19.27639,72.888952,21
515,7006,louis wadi,western hotel laxmi baug,3,60,down,55,19.195812,72.962565,19.27639,72.888952,21
516,7006,magathane depot,western hotel laxmi baug,23,230,up,0,19.221336,72.866122,19.27639,72.888952,21
517,7006,manpada,western hotel laxmi baug,1,20,down,46,19.235236,72.976318,19.27639,72.888952,21
518,7006,marathon chowk teen hath naka,western hotel laxmi baug,1,20,down,56,19.187546,72.964029,19.27639,72.888952,21
519,7006,nency colony,western hotel laxmi baug,22,110,up,9,19.237912,72.863431,19.27639,72.888952,21
520,7006,omkareshwar mandir,western hotel laxmi baug,2,20,up,7,19.231425,72.862322,19.27639,72.888952,21
521,7006,ovale village,western hotel laxmi baug,3,45,down,32,19.276025,72.959046,19.27639,72.888952,21
522,7006,thane station east,western hotel laxmi baug,7,140,down,61,19.18517,72.97561,19.27639,72.888952,21
523,7006,transport corporation,western hotel laxmi baug,7,35,up,18,19.269584,72.878662,19.27639,72.888952,21
524,7006,waghbil,western hotel laxmi baug,2,30,down,41,19.252563,72.972696,19.27639,72.888952,21
525,7006,bhayandar pada,anand nagar,19,95,up,30,19.283685,72.952358,19.264687,72.967836,37
526,7006,borivali station east,anand nagar,82,1640,up,5,19.227846,72.857949,19.264687,72.967836,37
527,7006,cadbury junction thane,anand nagar,40,400,down,53,19.203952,72.968584,19.264687,72.967836,37
528,7006,chena bridge,anand nagar,7,70,up,25,19.275712,72.916131,19.264687,72.967836,37
529,7006,gaimukh,anand nagar,12,60,up,28,19.2854,72.936384,19.264687,72.967836,37
530,7006,gartan pada,anand nagar,31,620.22,up,13,19.252261,72.867912,19.264687,72.967836,37
531,7006,golden chemicals,anand nagar,17,255,up,15,19.263041,72.873794,19.264687,72.967836,37
532,7006,kajupada,anand nagar,9,90,up,26,19.279093,72.922685,19.264687,72.967836,37
533,7006,kapur bawdi,anand nagar,30,150,down,49,19.221197,72.977952,19.264687,72.967836,37
534,7006,louis wadi,anand nagar,44,440,down,55,19.195812,72.962565,19.264687,72.967836,37
535,7006,magathane depot,anand nagar,28,560,up,0,19.221336,72.866122,19.264687,72.967836,37
536,7006,majiwada,anand nagar,3,30,down,50,19.215632,72.97819,19.264687,72.967836,37
537,7006,manpada,anand nagar,28,140,down,46,19.235236,72.976318,19.264687,72.967836,37
538,7006,marathon chowk teen hath naka,anand nagar,26,260,down,56,19.187546,72.964029,19.264687,72.967836,37
539,7006,nency colony,anand nagar,7,140,up,9,19.237912,72.863431,19.264687,72.967836,37
540,7006,omkareshwar mandir,anand nagar,15,300,up,7,19.231425,72.862322,19.264687,72.967836,37
541,7006,ovale village,anand nagar,3,15,up,32,19.276025,72.959046,19.264687,72.967836,37
542,7006,patli pada,anand nagar,7,35,down,43,19.246131,72.975986,19.264687,72.967836,37
543,7006,thane station east,anand nagar,28,420,down,61,19.18517,72.97561,19.264687,72.967836,37
544,7006,versova bridge,anand nagar,11,110,up,24,19.284969,72.904808,19.264687,72.967836,37
545,7006,waghbil,anand nagar,2,10,down,41,19.252563,72.972696,19.264687,72.967836,37
546,7006,western hotel laxmi baug,anand nagar,5,75,up,21,19.27639,72.888952,19.264687,72.967836,37
547,7006,borivali station east,ghodbunder village junction,2,20,up,5,19.227846,72.857949,19.286953,72.893875,22
548,7006,gartan pada,ghodbunder village junction,2,20,up,13,19.252261,72.867912,19.286953,72.893875,22
549,7006,golden chemicals,ghodbunder village junction,1,5,up,15,19.263041,72.873794,19.286953,72.893875,22
550,7006,kapur bawdi,ghodbunder village junction,1,20,down,49,19.221197,72.977952,19.286953,72.893875,22
551,7006,magathane depot,ghodbunder village junction,2,20,up,0,19.221336,72.866122,19.286953,72.893875,22
552,7006,ovale village,ghodbunder village junction,1,10,down,32,19.276025,72.959046,19.286953,72.893875,22
553,7006,thane station east,ghodbunder village junction,4,80,down,61,19.18517,72.97561,19.286953,72.893875,22
554,7006,transport corporation,ghodbunder village junction,1,5,up,18,19.269584,72.878662,19.286953,72.893875,22
